dist_id,year,state_name,dist_num,div_name,reg_name,population,households,income_mean,income_median
20175310,2017,Washington,10,Pacific,West,720357,269214,76139,61351
20175401,2017,West Virginia,1,South Atlantic,South,615449,243568,62006,45670
20175402,2017,West Virginia,2,South Atlantic,South,623720,249032,64898,49173
20175403,2017,West Virginia,3,South Atlantic,South,597674,245071,51926,37749
20175501,2017,Wisconsin,1,East North Central,Midwest,716303,277478,80427,62769
20175502,2017,Wisconsin,2,East North Central,Midwest,747025,306885,82761,63850
20175503,2017,Wisconsin,3,East North Central,Midwest,718086,285952,67235,52958
20175504,2017,Wisconsin,4,East North Central,Midwest,715308,279931,58983,41514
20175505,2017,Wisconsin,5,East North Central,Midwest,720844,293721,88959,68197
20175506,2017,Wisconsin,6,East North Central,Midwest,712513,291698,74406,57150
20175507,2017,Wisconsin,7,East North Central,Midwest,707988,298048,68481,52826
20175508,2017,Wisconsin,8,East North Central,Midwest,725150,295041,72868,57603
20175600,2017,Wyoming,0,Mountain,West,583200,230237,76731,60938
20180101,2018,Alabama,1,East South Central,South,706503,265120,66085,47952
20180102,2018,Alabama,2,East South Central,South,680575,258203,63939,46817
20180103,2018,Alabama,3,East South Central,South,706705,272231,62954,46576
20180104,2018,Alabama,4,East South Central,South,683391,259171,59979,43458
20180105,2018,Alabama,5,East South Central,South,714145,282055,75809,55043
20180106,2018,Alabama,6,East South Central,South,703715,265732,89008,65464
20180107,2018,Alabama,7,East South Central,South,669646,257757,51767,36447
20180200,2018,Alaska,0,Pacific,West,738516,253462,96499,76715
20180401,2018,Arizona,1,Mountain,West,753580,251972,68338,52705
20180402,2018,Arizona,2,Mountain,West,719924,300470,71846,52267
20180403,2018,Arizona,3,Mountain,West,771436,241418,59858,46643
20180404,2018,Arizona,4,Mountain,West,768077,302887,64771,50135
20180405,2018,Arizona,5,Mountain,West,803186,280958,94809,74185
20180406,2018,Arizona,6,Mountain,West,776729,317499,106239,70776
20180407,2018,Arizona,7,Mountain,West,801173,237290,55262,41714
20180408,2018,Arizona,8,Mountain,West,777804,285675,83332,65813
20180409,2018,Arizona,9,Mountain,West,774776,306131,80903,56869
20180501,2018,Arkansas,1,West South Central,South,722915,283214,56379,40980
20180502,2018,Arkansas,2,West South Central,South,760604,293080,71586,50929
20180503,2018,Arkansas,3,West South Central,South,795817,299462,72248,50554
20180504,2018,Arkansas,4,West South Central,South,711335,276419,55961,40937
20180601,2018,California,1,Pacific,West,706822,276965,71060,51104
20180602,2018,California,2,Pacific,West,717732,283681,115461,72596
20180603,2018,California,3,Pacific,West,736039,249498,86249,64891
20180604,2018,California,4,Pacific,West,734899,276272,100878,75935
20180605,2018,California,5,Pacific,West,728000,264158,99544,75524
20180606,2018,California,6,Pacific,West,751475,270510,74811,54819
20180607,2018,California,7,Pacific,West,747097,264014,96077,74541
20180608,2018,California,8,Pacific,West,721709,232643,68808,52244
20180609,2018,California,9,Pacific,West,758327,235825,85664,64283
20180610,2018,California,10,Pacific,West,744389,235021,80736,62837
20180611,2018,California,11,Pacific,West,754654,269445,129742,88762
20180612,2018,California,12,Pacific,West,756773,325423,150760,105548
20180613,2018,California,13,Pacific,West,754861,286848,110133,75420
20180614,2018,California,14,Pacific,West,753548,253023,148657,107681
20180615,2018,California,15,Pacific,West,773841,251299,137321,109911
20180616,2018,California,16,Pacific,West,728535,211000,60465,43327
20180617,2018,California,17,Pacific,West,771459,256200,151514,125675
20180618,2018,California,18,Pacific,West,740932,269936,188091,129821
20180619,2018,California,19,Pacific,West,759866,228100,127324,98314
20180620,2018,California,20,Pacific,West,735667,225207,97102,69872
20180621,2018,California,21,Pacific,West,712857,187198,57558,42155
20180622,2018,California,22,Pacific,West,755464,243666,81096,59240
20180623,2018,California,23,Pacific,West,740768,242811,78229,59119
20180624,2018,California,24,Pacific,West,734027,254306,97473,71225
20180625,2018,California,25,Pacific,West,718950,221517,100823,79198
20180626,2018,California,26,Pacific,West,725953,230248,110364,82350
20180627,2018,California,27,Pacific,West,717944,243223,106827,75672
20180628,2018,California,28,Pacific,West,715011,297955,101430,66387
20180629,2018,California,29,Pacific,West,721304,209278,70712,53324
20180630,2018,California,30,Pacific,West,764572,278496,114790,79836
20180631,2018,California,31,Pacific,West,744628,221625,80020,61219
20180632,2018,California,32,Pacific,West,719643,195325,84758,67871
20180633,2018,California,33,Pacific,West,713727,295871,171112,108188
20180634,2018,California,34,Pacific,West,729285,248372,64366,42959
20180635,2018,California,35,Pacific,West,741990,192590,74946,61852
20180636,2018,California,36,Pacific,West,743337,269189,72605,48534
20180637,2018,California,37,Pacific,West,724002,274858,89130,57795
20180638,2018,California,38,Pacific,West,716869,206345,86788,69596
20180639,2018,California,39,Pacific,West,727834,227551,112479,87752
20180640,2018,California,40,Pacific,West,711793,179895,60416,46484
20180641,2018,California,41,Pacific,West,754152,194152,78712,63921
20180642,2018,California,42,Pacific,West,795401,227755,100582,82030
20180643,2018,California,43,Pacific,West,727621,238876,79451,57130
20180644,2018,California,44,Pacific,West,723072,189254,68470,52173
20180645,2018,California,45,Pacific,West,772341,273044,133094,102575
20180646,2018,California,46,Pacific,West,728906,188393,80193,63750
20180647,2018,California,47,Pacific,West,714812,245121,90058,67451
20180648,2018,California,48,Pacific,West,726516,268865,129674,91464
20180649,2018,California,49,Pacific,West,737614,255624,126244,87919
20180650,2018,California,50,Pacific,West,747793,241502,94538,74605
20180651,2018,California,51,Pacific,West,729654,198325,62452,47569
20180652,2018,California,52,Pacific,West,765158,288226,124766,94302
20180653,2018,California,53,Pacific,West,769137,270911,93203,73421
20180801,2018,Colorado,1,Mountain,West,818722,345471,95936,65874
20180802,2018,Colorado,2,Mountain,West,796438,313005,105572,78311
20180803,2018,Colorado,3,Mountain,West,739107,290840,72102,53778
20180804,2018,Colorado,4,Mountain,West,799390,289015,96724,74481
20180805,2018,Colorado,5,Mountain,West,786912,292235,82719,63890
20180806,2018,Colorado,6,Mountain,West,805844,287908,105541,80264
20180807,2018,Colorado,7,Mountain,West,784728,294913,87681,69173
20180901,2018,Connecticut,1,New England,Northeast,713076,280982,95245,72552
20180902,2018,Connecticut,2,New England,Northeast,705024,272141,98607,76947
20180903,2018,Connecticut,3,New England,Northeast,715728,275477,93311,69186
20180904,2018,Connecticut,4,New England,Northeast,735915,264327,162216,95749
20180905,2018,Connecticut,5,New England,Northeast,711761,274447,101335,72591
20181000,2018,Delaware,0,South Atlantic,South,949495,357765,86962,65627
20181198,2018,District of Columbia,98,South Atlantic,South,684498,281322,121698,82604
20181201,2018,Florida,1,South Atlantic,South,759701,288315,74436,55779
20181202,2018,Florida,2,South Atlantic,South,719213,269400,67366,48717
20181203,2018,Florida,3,South Atlantic,South,728979,264619,67643,49527
20181204,2018,Florida,4,South Atlantic,South,780575,300875,96456,70059
20181205,2018,Florida,5,South Atlantic,South,729038,269196,54468,41255
20181206,2018,Florida,6,South Atlantic,South,753500,300275,65868,48810
20181207,2018,Florida,7,South Atlantic,South,757809,279183,84964,60137
20181208,2018,Florida,8,South Atlantic,South,742230,291312,75951,53969
20181209,2018,Florida,9,South Atlantic,South,837026,268810,66603,51094
20181210,2018,Florida,10,South Atlantic,South,808969,276659,76552,52843
20181211,2018,Florida,11,South Atlantic,South,754649,317167,60709,46297
20181212,2018,Florida,12,South Atlantic,South,757719,303711,72740,52568
20181213,2018,Florida,13,South Atlantic,South,723658,307439,72385,50319
20181214,2018,Florida,14,South Atlantic,South,763832,298073,81479,53306
20181215,2018,Florida,15,South Atlantic,South,777638,275000,70236,54333
20181216,2018,Florida,16,South Atlantic,South,804662,315620,83789,59440
20181217,2018,Florida,17,South Atlantic,South,756549,295039,66771,48734
20181218,2018,Florida,18,South Atlantic,South,757228,296203,88774,58721
20181219,2018,Florida,19,South Atlantic,South,797066,315383,90128,57611
20181220,2018,Florida,20,South Atlantic,South,778060,243794,61576,46252
20181221,2018,Florida,21,South Atlantic,South,762765,292254,90157,58430
20181222,2018,Florida,22,South Atlantic,South,750149,303851,97762,62550
20181223,2018,Florida,23,South Atlantic,South,756127,276349,93302,64827
20181224,2018,Florida,24,South Atlantic,South,750906,238549,56913,39943
20181225,2018,Florida,25,South Atlantic,South,763720,237538,68060,49970
20181226,2018,Florida,26,South Atlantic,South,774375,220961,74656,56696
20181227,2018,Florida,27,South Atlantic,South,751996,276185,98378,55451
20181301,2018,Georgia,1,South Atlantic,South,731698,272203,70391,51484
20181302,2018,Georgia,2,South Atlantic,South,675246,248442,54284,38051
20181303,2018,Georgia,3,South Atlantic,South,728046,263684,77001,57657
20181304,2018,Georgia,4,South Atlantic,South,748744,258440,71715,54824
20181305,2018,Georgia,5,South Atlantic,South,759756,301370,82730,51005
20181306,2018,Georgia,6,South Atlantic,South,744905,281491,127261,90875
20181307,2018,Georgia,7,South Atlantic,South,793740,258795,97426,74060
20181308,2018,Georgia,8,South Atlantic,South,704814,257969,63038,45339
20181309,2018,Georgia,9,South Atlantic,South,735832,263009,71252,53505
20181310,2018,Georgia,10,South Atlantic,South,740458,258428,73441,54034
20181311,2018,Georgia,11,South Atlantic,South,756192,282004,101413,73492
20181312,2018,Georgia,12,South Atlantic,South,718746,251618,62681,44547
20181313,2018,Georgia,13,South Atlantic,South,749389,258177,73009,57839
20181314,2018,Georgia,14,South Atlantic,South,709918,253858,66231,50353
20181501,2018,Hawaii,1,Pacific,West,710707,234061,103910,81842
20181502,2018,Hawaii,2,Pacific,West,711322,222721,95408,74621
20181601,2018,Idaho,1,Mountain,West,869560,320205,71235,53779
20181602,2018,Idaho,2,Mountain,West,818249,298126,69959,52323
20181701,2018,Illinois,1,East North Central,Midwest,708118,265569,72014,52946
20181702,2018,Illinois,2,East North Central,Midwest,703782,258697,64995,49393
20181703,2018,Illinois,3,East North Central,Midwest,717897,244470,88596,66819
20181704,2018,Illinois,4,East North Central,Midwest,699621,221904,70573,52265
20181705,2018,Illinois,5,East North Central,Midwest,740075,304195,120655,82907
20181706,2018,Illinois,6,East North Central,Midwest,727847,265550,131142,100088
20181707,2018,Illinois,7,East North Central,Midwest,724652,297476,95350,56880
20181708,2018,Illinois,8,East North Central,Midwest,715095,252271,87837,70952
20181709,2018,Illinois,9,East North Central,Midwest,723507,288052,109126,72003
20181710,2018,Illinois,10,East North Central,Midwest,712819,249866,121549,81290
20181711,2018,Illinois,11,East North Central,Midwest,722593,246362,95610,75202
20181712,2018,Illinois,12,East North Central,Midwest,697270,277637,66949,49322
20181713,2018,Illinois,13,East North Central,Midwest,704851,284798,69450,51647
20181714,2018,Illinois,14,East North Central,Midwest,735045,256301,114529,93276
20181715,2018,Illinois,15,East North Central,Midwest,696632,277832,67320,52661
20181716,2018,Illinois,16,East North Central,Midwest,695502,273667,75744,60203
20181717,2018,Illinois,17,East North Central,Midwest,688356,281875,62112,48304
20181718,2018,Illinois,18,East North Central,Midwest,707835,283516,84137,64372
20181801,2018,Indiana,1,East North Central,Midwest,715348,272186,73184,56590
20181802,2018,Indiana,2,East North Central,Midwest,722805,271165,67672,52651
20181803,2018,Indiana,3,East North Central,Midwest,739773,284651,69765,54265
20181804,2018,Indiana,4,East North Central,Midwest,750717,285154,72821,57622
20181805,2018,Indiana,5,East North Central,Midwest,767053,301361,98516,69954
20181806,2018,Indiana,6,East North Central,Midwest,718706,282048,66946,52883
20181807,2018,Indiana,7,East North Central,Midwest,755358,287232,57801,42628
20181808,2018,Indiana,8,East North Central,Midwest,719671,285664,66660,50952
20181809,2018,Indiana,9,East North Central,Midwest,747995,284357,72231,55768
20181901,2018,Iowa,1,West North Central,Midwest,772171,310476,75766,58994
20181902,2018,Iowa,2,West North Central,Midwest,780050,311278,72701,54964
20181903,2018,Iowa,3,West North Central,Midwest,822826,323254,84887,64818
20181904,2018,Iowa,4,West North Central,Midwest,757452,311847,70116,54944
20182001,2018,Kansas,1,West North Central,Midwest,708511,275345,65813,50947
20182002,2018,Kansas,2,West North Central,Midwest,714992,280759,69278,53367
20182003,2018,Kansas,3,West North Central,Midwest,762091,290616,102091,74412
20182004,2018,Kansas,4,West North Central,Midwest,723182,277829,71704,54768
20182101,2018,Kentucky,1,East South Central,South,720226,281737,58471,42114
20182102,2018,Kentucky,2,East South Central,South,753608,287459,67408,50611
20182103,2018,Kentucky,3,East South Central,South,745082,302386,74519,53348
20182104,2018,Kentucky,4,East South Central,South,753376,280522,82266,61835
20182105,2018,Kentucky,5,East South Central,South,702070,274523,47284,32884
20182106,2018,Kentucky,6,East South Central,South,765842,302054,71410,52340
20182201,2018,Louisiana,1,West South Central,South,801089,300978,82499,59050
20182202,2018,Louisiana,2,West South Central,South,789120,294360,59674,39372
20182203,2018,Louisiana,3,West South Central,South,783013,292970,68559,48996
20182204,2018,Louisiana,4,West South Central,South,753519,284290,60303,41366
20182205,2018,Louisiana,5,West South Central,South,747722,269779,56723,38462
20182206,2018,Louisiana,6,West South Central,South,789153,293644,83609,62778
20182301,2018,Maine,1,New England,Northeast,679024,285617,83187,63935
20182302,2018,Maine,2,New England,Northeast,653789,271338,62709,48215
20182401,2018,Maryland,1,South Atlantic,South,730442,273268,95986,73980
20182402,2018,Maryland,2,South Atlantic,South,762351,281983,86992,69242
20182403,2018,Maryland,3,South Atlantic,South,756296,287800,114975,88161
20182404,2018,Maryland,4,South Atlantic,South,749033,264779,103710,82585
20182405,2018,Maryland,5,South Atlantic,South,760819,260664,114660,98488
20182406,2018,Maryland,6,South Atlantic,South,765910,274212,109565,79984
20182407,2018,Maryland,7,South Atlantic,South,719951,269634,91970,62550
20182408,2018,Maryland,8,South Atlantic,South,758633,280178,141396,103768
20182501,2018,Massachusetts,1,New England,Northeast,730959,287745,77011,56757
20182502,2018,Massachusetts,2,New England,Northeast,747493,279889,91336,68685
20182503,2018,Massachusetts,3,New England,Northeast,763936,275448,104043,77597
20182504,2018,Massachusetts,4,New England,Northeast,754622,276959,138032,99343
20182505,2018,Massachusetts,5,New England,Northeast,766241,296222,129596,94843
20182506,2018,Massachusetts,6,New England,Northeast,767907,290378,115744,87696
20182507,2018,Massachusetts,7,New England,Northeast,795850,298480,93758,63501
20182508,2018,Massachusetts,8,New England,Northeast,764581,300338,116000,88174
20182509,2018,Massachusetts,9,New England,Northeast,738604,296455,94451,70248
20182601,2018,Michigan,1,East North Central,Midwest,699432,291387,64814,49063
20182602,2018,Michigan,2,East North Central,Midwest,735626,274939,71110,55642
20182603,2018,Michigan,3,East North Central,Midwest,737911,276783,78692,58815
20182604,2018,Michigan,4,East North Central,Midwest,701141,274194,67104,50279
20182605,2018,Michigan,5,East North Central,Midwest,679543,282620,60830,45375
20182606,2018,Michigan,6,East North Central,Midwest,716503,282620,72236,53400
20182607,2018,Michigan,7,East North Central,Midwest,705518,274393,75922,59123
20182608,2018,Michigan,8,East North Central,Midwest,736078,279289,93418,70437
20182609,2018,Michigan,9,East North Central,Midwest,718682,299625,79719,57774
20182610,2018,Michigan,10,East North Central,Midwest,717176,280613,80874,63571
20182611,2018,Michigan,11,East North Central,Midwest,727670,284179,109284,83052
20182612,2018,Michigan,12,East North Central,Midwest,711209,274408,79762,58454
20182613,2018,Michigan,13,East North Central,Midwest,679044,263302,47843,34693
20182614,2018,Michigan,14,East North Central,Midwest,691955,271157,71250,45921
20182701,2018,Minnesota,1,West North Central,Midwest,672649,266887,79136,61735
20182702,2018,Minnesota,2,West North Central,Midwest,698522,259859,103279,83585
20182703,2018,Minnesota,3,West North Central,Midwest,710378,277645,123218,88852
20182704,2018,Minnesota,4,West North Central,Midwest,706259,270240,93847,68928
20182705,2018,Minnesota,5,West North Central,Midwest,707352,295328,87204,61851
20182706,2018,Minnesota,6,West North Central,Midwest,702583,252823,95357,79860
20182707,2018,Minnesota,7,West North Central,Midwest,664941,270090,72028,57094
20182708,2018,Minnesota,8,West North Central,Midwest,664674,274929,71134,55943
20182801,2018,Mississippi,1,East South Central,South,760715,281387,62676,46694
20182802,2018,Mississippi,2,East South Central,South,711716,257888,50975,35601
20182803,2018,Mississippi,3,East South Central,South,749199,280323,66733,46349
20182804,2018,Mississippi,4,East South Central,South,767132,285978,61379,46127
20182901,2018,Missouri,1,West North Central,Midwest,732537,309544,64708,45385
20182902,2018,Missouri,2,West North Central,Midwest,763266,304741,112934,82172
20182903,2018,Missouri,3,West North Central,Midwest,782693,292940,78599,63382
20182904,2018,Missouri,4,West North Central,Midwest,765070,290070,65383,50178
20182905,2018,Missouri,5,West North Central,Midwest,764511,314850,67911,50328
20182906,2018,Missouri,6,West North Central,Midwest,768533,289724,76766,59931
20182907,2018,Missouri,7,West North Central,Midwest,773182,306540,62055,46211
20182908,2018,Missouri,8,West North Central,Midwest,740270,287862,56258,41701
20183000,2018,Montana,0,Mountain,West,1041732,423240,70959,52559
20183101,2018,Nebraska,1,West North Central,Midwest,641533,252681,75780,59534
20183102,2018,Nebraska,2,West North Central,Midwest,659795,253356,87798,65816
20183103,2018,Nebraska,3,West North Central,Midwest,603432,248026,68058,53115
20183201,2018,Nevada,1,Mountain,West,689384,249310,56284,40489
20183202,2018,Nevada,2,Mountain,West,708357,277477,80765,61259
20183203,2018,Nevada,3,Mountain,West,785285,295727,94211,70660
20183204,2018,Nevada,4,Mountain,West,739823,253416,74525,58618
20183301,2018,New Hampshire,1,New England,Northeast,677001,267605,96678,75028
20183302,2018,New Hampshire,2,New England,Northeast,666621,260473,95052,73039
20183401,2018,New Jersey,1,Middle Atlantic,Northeast,726200,269147,90562,70270
20183402,2018,New Jersey,2,Middle Atlantic,Northeast,719651,267216,85513,63862
20183403,2018,New Jersey,3,Middle Atlantic,Northeast,735635,279660,103610,79880
20183404,2018,New Jersey,4,Middle Atlantic,Northeast,739922,270373,115438,83372
20183405,2018,New Jersey,5,Middle Atlantic,Northeast,737642,263178,137020,102923
20183406,2018,New Jersey,6,Middle Atlantic,Northeast,736045,252016,106104,82747
20183407,2018,New Jersey,7,Middle Atlantic,Northeast,739893,265583,155741,113685
20183408,2018,New Jersey,8,Middle Atlantic,Northeast,760952,279789,89587,59973
20183409,2018,New Jersey,9,Middle Atlantic,Northeast,751755,264240,93667,67471
20183410,2018,New Jersey,10,Middle Atlantic,Northeast,749828,268677,78259,52967
20183411,2018,New Jersey,11,Middle Atlantic,Northeast,735773,267631,149941,111802
20183412,2018,New Jersey,12,Middle Atlantic,Northeast,748549,265852,118016,86660
20183501,2018,New Mexico,1,Mountain,West,695519,273757,70602,50680
20183502,2018,New Mexico,2,Mountain,West,700177,250047,59351,42957
20183503,2018,New Mexico,3,Mountain,West,696738,251847,69340,50407
20183601,2018,New York,1,Middle Atlantic,Northeast,717383,247252,119470,93892
20183602,2018,New York,2,Middle Atlantic,Northeast,715030,221210,117938,98595
20183603,2018,New York,3,Middle Atlantic,Northeast,727480,251599,160862,113428
20183604,2018,New York,4,Middle Atlantic,Northeast,722626,234673,133289,105685
20183605,2018,New York,5,Middle Atlantic,Northeast,772342,229088,88470,69886
20183606,2018,New York,6,Middle Atlantic,Northeast,732433,267792,85552,64428
20183607,2018,New York,7,Middle Atlantic,Northeast,734208,254629,91846,55497
20183608,2018,New York,8,Middle Atlantic,Northeast,771343,288933,77733,52077
20183609,2018,New York,9,Middle Atlantic,Northeast,733271,278796,85022,56823
20183610,2018,New York,10,Middle Atlantic,Northeast,730760,311060,162311,90440
20183611,2018,New York,11,Middle Atlantic,Northeast,730634,261142,94301,72388
20183612,2018,New York,12,Middle Atlantic,Northeast,719072,364516,172696,104574
20183613,2018,New York,13,Middle Atlantic,Northeast,774528,289850,65264,42151
20183614,2018,New York,14,Middle Atlantic,Northeast,705681,241967,74341,56913
20183615,2018,New York,15,Middle Atlantic,Northeast,744647,251256,43430,28460
20183616,2018,New York,16,Middle Atlantic,Northeast,741586,270385,116758,70004
20183617,2018,New York,17,Middle Atlantic,Northeast,738481,246424,137811,98316
20183618,2018,New York,18,Middle Atlantic,Northeast,721629,249787,113643,84705
20183619,2018,New York,19,Middle Atlantic,Northeast,700993,270969,82113,62281
20183620,2018,New York,20,Middle Atlantic,Northeast,725925,288612,86971,66444
20183621,2018,New York,21,Middle Atlantic,Northeast,706791,277216,70465,55200
20183622,2018,New York,22,Middle Atlantic,Northeast,699564,274624,69379,53732
20183623,2018,New York,23,Middle Atlantic,Northeast,699965,278583,66946,51223
20183624,2018,New York,24,Middle Atlantic,Northeast,707425,281861,76172,57560
20183625,2018,New York,25,Middle Atlantic,Northeast,717362,290594,76940,56974
20183626,2018,New York,26,Middle Atlantic,Northeast,711502,307034,66571,49151
20183627,2018,New York,27,Middle Atlantic,Northeast,715792,286685,83883,65142
20183701,2018,North Carolina,1,South Atlantic,South,753591,295123,63269,43636
20183702,2018,North Carolina,2,South Atlantic,South,822252,294042,90633,68205
20183703,2018,North Carolina,3,South Atlantic,South,754824,290668,65319,49868
20183704,2018,North Carolina,4,South Atlantic,South,840168,324260,96991,69888
20183705,2018,North Carolina,5,South Atlantic,South,752439,299992,66257,46116
20183706,2018,North Carolina,6,South Atlantic,South,762671,298499,68634,49242
20183707,2018,North Carolina,7,South Atlantic,South,787034,312248,66105,47599
20183708,2018,North Carolina,8,South Atlantic,South,779035,290831,69061,52011
20183709,2018,North Carolina,9,South Atlantic,South,779186,282058,90154,58791
20183710,2018,North Carolina,10,South Atlantic,South,753325,296909,65271,47761
20183711,2018,North Carolina,11,South Atlantic,South,752316,309669,62799,46044
20183712,2018,North Carolina,12,South Atlantic,South,847254,323607,82339,58604
20183713,2018,North Carolina,13,South Atlantic,South,771529,300691,70706,50489
20183800,2018,North Dakota,0,West North Central,Midwest,752201,314903,84043,63473
20183901,2018,Ohio,1,East North Central,Midwest,737765,292426,81857,58727
20183902,2018,Ohio,2,East North Central,Midwest,728702,295826,80216,57316
20183903,2018,Ohio,3,East North Central,Midwest,785158,304981,61656,47009
20183904,2018,Ohio,4,East North Central,Midwest,711251,279065,67587,53746
20183905,2018,Ohio,5,East North Central,Midwest,722734,290900,76472,58998
20183906,2018,Ohio,6,East North Central,Midwest,700099,278153,63030,47533
20183907,2018,Ohio,7,East North Central,Midwest,726547,281207,69974,55108
20183908,2018,Ohio,8,East North Central,Midwest,728116,277276,74746,58060
20183909,2018,Ohio,9,East North Central,Midwest,709760,298458,60460,43718
20183910,2018,Ohio,10,East North Central,Midwest,721945,299328,71074,52467
20183911,2018,Ohio,11,East North Central,Midwest,693817,300967,60862,36851
20183912,2018,Ohio,12,East North Central,Midwest,770907,291191,98965,73376
20183913,2018,Ohio,13,East North Central,Midwest,710422,300553,60038,45087
20183914,2018,Ohio,14,East North Central,Midwest,717865,287307,92080,67937
20183915,2018,Ohio,15,East North Central,Midwest,754510,286927,81834,63542
20183916,2018,Ohio,16,East North Central,Midwest,722281,289510,86226,66805
20184001,2018,Oklahoma,1,West South Central,South,797151,309761,76882,54859
20184002,2018,Oklahoma,2,West South Central,South,748286,282315,57689,42319
20184003,2018,Oklahoma,3,West South Central,South,776845,282547,68103,51611
20184004,2018,Oklahoma,4,West South Central,South,783867,291092,71835,56380
20184005,2018,Oklahoma,5,West South Central,South,811988,308905,75605,51669
20184101,2018,Oregon,1,Pacific,West,832139,316639,96546,73956
20184102,2018,Oregon,2,Pacific,West,805737,320105,68801,51574
20184103,2018,Oregon,3,Pacific,West,830995,325451,85602,64361
20184104,2018,Oregon,4,Pacific,West,794776,323910,65802,49031
20184105,2018,Oregon,5,Pacific,West,818296,305730,83877,62502
20184201,2018,Pennsylvania,1,Middle Atlantic,Northeast,709207,268719,113198,85251
20184202,2018,Pennsylvania,2,Middle Atlantic,Northeast,734861,255690,58856,42666
20184203,2018,Pennsylvania,3,Middle Atlantic,Northeast,722979,294473,71411,45084
20184204,2018,Pennsylvania,4,Middle Atlantic,Northeast,724647,277663,118265,87310
20184205,2018,Pennsylvania,5,Middle Atlantic,Northeast,714120,263983,98149,66393
20184206,2018,Pennsylvania,6,Middle Atlantic,Northeast,725593,265979,112587,81257
20184207,2018,Pennsylvania,7,Middle Atlantic,Northeast,722048,271874,84486,64239
20184208,2018,Pennsylvania,8,Middle Atlantic,Northeast,695547,272221,69680,53515
20184209,2018,Pennsylvania,9,Middle Atlantic,Northeast,705114,276742,72128,57267
20184210,2018,Pennsylvania,10,Middle Atlantic,Northeast,727144,289505,81407,62720
20184211,2018,Pennsylvania,11,Middle Atlantic,Northeast,728820,273677,81668,65019
20184212,2018,Pennsylvania,12,Middle Atlantic,Northeast,701191,271021,68005,53067
20184213,2018,Pennsylvania,13,Middle Atlantic,Northeast,698730,280931,67670,53076
20184214,2018,Pennsylvania,14,Middle Atlantic,Northeast,691459,287090,75377,57045
20184215,2018,Pennsylvania,15,Middle Atlantic,Northeast,685714,277764,63539,49714
20184216,2018,Pennsylvania,16,Middle Atlantic,Northeast,692426,281305,70128,52340
20184217,2018,Pennsylvania,17,Middle Atlantic,Northeast,711725,305214,90699,66495
20184218,2018,Pennsylvania,18,Middle Atlantic,Northeast,699856,311281,72752,51380
20184401,2018,Rhode Island,1,New England,Northeast,532760,206596,83378,58290
20184402,2018,Rhode Island,2,New England,Northeast,523851,204289,87700,68294
20184501,2018,South Carolina,1,South Atlantic,South,766664,294341,91124,67068
20184502,2018,South Carolina,2,South Atlantic,South,707819,271234,77337,58931
20184503,2018,South Carolina,3,South Atlantic,South,684952,262798,63045,46444
20184504,2018,South Carolina,4,South Atlantic,South,718032,274734,74107,53725
20184505,2018,South Carolina,5,South Atlantic,South,706085,268504,68730,50428
20184506,2018,South Carolina,6,South Atlantic,South,662894,245877,51736,36835
20184507,2018,South Carolina,7,South Atlantic,South,709479,277223,60983,44253
20184600,2018,South Dakota,0,West North Central,Midwest,864289,341565,73768,56499
20184701,2018,Tennessee,1,East South Central,South,713768,290743,58736,42052
20184702,2018,Tennessee,2,East South Central,South,738722,293696,73491,52741
20184703,2018,Tennessee,3,East South Central,South,726454,285666,67928,48198
20184704,2018,Tennessee,4,East South Central,South,769786,285763,69448,53160
20184705,2018,Tennessee,5,East South Central,South,765122,307914,80226,56053
20184706,2018,Tennessee,6,East South Central,South,759176,291099,70645,52980
20184707,2018,Tennessee,7,East South Central,South,764797,277831,83060,56857
20184708,2018,Tennessee,8,East South Central,South,708031,266451,82722,57726
20184709,2018,Tennessee,9,East South Central,South,705233,267898,56520,39903
20184801,2018,Texas,1,West South Central,South,718215,254590,67561,49465
20184802,2018,Texas,2,West South Central,South,785386,285366,110603,78481
20184803,2018,Texas,3,West South Central,South,842866,299699,122337,94366
20184804,2018,Texas,4,West South Central,South,738929,266384,73533,54404
20184805,2018,Texas,5,West South Central,South,744338,253164,70938,51869
20184806,2018,Texas,6,West South Central,South,773108,264384,86297,68263
20184807,2018,Texas,7,West South Central,South,785024,297173,122837,75170
20184808,2018,Texas,8,West South Central,South,832589,282535,100167,70669
20184809,2018,Texas,9,West South Central,South,781992,264195,62662,48091
20184810,2018,Texas,10,West South Central,South,839780,294317,102466,75663
20184811,2018,Texas,11,West South Central,South,764038,270017,80939,56714
20184812,2018,Texas,12,West South Central,South,793259,285936,90234,67078
20184813,2018,Texas,13,West South Central,South,710847,257595,69569,52057
20184814,2018,Texas,14,West South Central,South,747166,268490,83524,60706
20184815,2018,Texas,15,West South Central,South,776971,223632,62137,44590
20184816,2018,Texas,16,West South Central,South,737368,238785,62445,46212
20184817,2018,Texas,17,West South Central,South,764593,279500,71606,53336
20184818,2018,Texas,18,West South Central,South,776383,266865,68590,46379
20184819,2018,Texas,19,West South Central,South,725504,256771,68465,49812
20184820,2018,Texas,20,West South Central,South,798543,254190,66532,52104
20184821,2018,Texas,21,West South Central,South,795908,315314,98519,69797
20184822,2018,Texas,22,West South Central,South,880197,283071,121736,95463
20184823,2018,Texas,23,West South Central,South,760106,228646,77273,54015
20184824,2018,Texas,24,West South Central,South,789219,310656,105573,73454
